grid_i,lat,lon,breadcrumb_count,n_routes
28070,42.267755507751936,-74.7505309516796,387.0,18
28370,42.27066212892484,-74.74264494405328,2102.0,18
28669,42.26220356667881,-74.72428188983974,2746.0,22
28670,42.270562602124265,-74.73089842416357,1883.0,17
28969,42.25786023862648,-74.71518714251566,5271.0,22
29269,42.2546706055147,-74.70867511948529,544.0,22
54446,41.955081510384204,-73.58390527715474,963.0,9
27765,42.20938294774149,-74.76666731917994,1439.0,6
27766,42.21985282378049,-74.76507783841465,1312.0,6
27767,42.23503671751621,-74.76892278415198,1079.0,6
28066,42.22575912521127,-74.76119044450706,710.0,6
28067,42.22990146836903,-74.75925250192206,1821.0,6
51760,42.136392125708916,-73.69803905633269,529.0,3
52361,42.153701877177184,-73.67141341411414,666.0,4
52661,42.15864343588517,-73.66172676507176,209.0,1
52662,42.16270170949007,-73.65823847677053,1412.0,6
52666,42.22116578140895,-73.66174593963042,6331.0,20
52667,42.23202562761945,-73.65481124926076,4667.0,20
52961,42.15619159205387,-73.64311577124579,1485.0,6
52962,42.16158779834256,-73.64942788766113,543.0,6
52963,42.18627954411767,-73.6393174617647,34.0,1
52964,42.18988482184874,-73.63965885882351,119.0,1
52967,42.23852064979606,-73.647846412786,5639.0,20
53261,42.151882706082915,-73.63262878268112,2581.0,19
53262,42.168580898026335,-73.63238569868426,304.0,1
53263,42.179533412295065,-73.63756463770491,244.0,1
53264,42.19787513021979,-73.62940387912087,364.0,5
53265,42.206038266327695,-73.63214030429378,885.0,5
53268,42.25351706880131,-73.63726948555014,1218.0,26
53269,42.25634506662924,-73.63084351928151,3563.0,26
53561,42.15475207668468,-73.62184615855853,2775.0,20
53562,42.16215930933127,-73.61549534790049,643.0,14
53565,42.205680692402794,-73.6168999959364,566.0,3
53569,42.261325660594515,-73.62054526620427,6560.0,26
53865,42.206984038953934,-73.60507274574555,1281.0,4
53866,42.22106273772866,-73.6037836398628,1312.0,6
53867,42.229439613752916,-73.59971015244753,429.0,5
53868,42.250591749162865,-73.60617144733638,657.0,4
53869,42.258853088223944,-73.60734208108107,518.0,6
54167,42.23558005715949,-73.59662875168802,859.0,5
54168,42.24484031920428,-73.5921462006886,1307.0,8
52656,42.08641903090647,-73.65719250216974,2074.0,9
52954,42.06110261979167,-73.64070932949564,1824.0,13
52955,42.07396778061968,-73.64568079453224,3292.0,11
52956,42.08499464982362,-73.64383248311292,2268.0,11
50835,41.80724771042994,-73.73796526739652,2512.0,10
51135,41.81004667663754,-73.72602786152838,2290.0,9
48115,41.54214758511686,-73.86079329237391,813.0,6
44535,41.7996115,-74.026353,6.0,1
52630,41.737923190555826,-73.664015192047,2213.0,8
51472,42.30031583759019,-73.71036084761903,1386.0,10
51772,42.300997524425284,-73.69732501580457,696.0,19
51773,42.31524361720578,-73.69923256706815,2906.0,19
51774,42.32748573202933,-73.70190744462101,1636.0,11
51775,42.34116054670969,-73.70314160399998,1550.0,11
51776,42.354478269340156,-73.7042452324232,1758.0,11
51777,42.368843993596414,-73.70222712803427,2686.0,12
52665,42.20917183688525,-73.66022354855579,2562.0,17
37027,41.6957572132184,-74.34871904051724,348.0,4
54746,41.95530817781351,-73.56229205825295,1866.0,10
54747,41.966166214325476,-73.56220217134911,2157.0,15
55046,41.94835145086208,-73.55733198288178,812.0,10
55047,41.970939621030915,-73.55090457513407,4850.0,42
55347,41.96853634051245,-73.5382885078428,5776.0,40
55348,41.979888888450056,-73.53797407164679,5368.0,24
55647,41.96592565775103,-73.52424983639098,12308.0,63
55648,41.97704085825188,-73.52671545728889,6750.0,30
55947,41.96195946844362,-73.51467694767157,3264.0,47
28901,41.352412871160844,-74.71479195068532,3575.0,34
28902,41.35972009257144,-74.71147084285712,175.0,13
29202,41.36430018214441,-74.70225137294477,4598.0,23
29203,41.372247153890825,-74.69676961753775,861.0,23
29501,41.354695776331035,-74.68872083359378,3456.0,31
29502,41.36257798562673,-74.68545225753263,5058.0,32
29503,41.375329693051306,-74.6907424248168,4231.0,30
29801,41.35474140939506,-74.6774139202566,2182.0,28
30101,41.3565329186747,-74.6621974368976,1328.0,19
30401,41.35702798734939,-74.65281804477914,498.0,19
30402,41.36206927437187,-74.64710827731514,1393.0,26
30702,41.35991191715611,-74.63465413551778,3235.0,19
31002,41.36185615205371,-74.62174412965643,3871.0,24
31302,41.36428755688322,-74.6095642527069,2586.0,24
31602,41.36536405077385,-74.59711469148773,4006.0,23
31603,41.37261826519722,-74.58988767076565,431.0,16
31903,41.38024158944545,-74.58289150523255,2236.0,16
31904,41.38612273333333,-74.57717889812925,588.0,16
32204,41.392287484120885,-74.56894142142858,1820.0,16
32504,41.39626008258633,-74.55639058133725,1361.0,16
32505,41.39958131725312,-74.55006758785474,881.0,16
32805,41.40689618755815,-74.54615263581395,1720.0,16
32806,41.41291702317881,-74.53799506898454,906.0,16
32807,41.429029130904354,-74.53548657150296,1537.0,16
33106,41.42012985998452,-74.53426198397831,1292.0,16
33107,41.433623506192355,-74.53354437615282,759.0,16
33108,41.44226483301075,-74.527531842957,1860.0,20
33408,41.44583915196885,-74.51618811215924,2311.0,20
33409,41.4516814924812,-74.50908886766918,133.0,16
33709,41.4567433553597,-74.50119210147687,2099.0,16
34009,41.463609821789554,-74.49204585923776,1207.0,16
34010,41.46918180363637,-74.4855653122078,1925.0,16
34310,41.47529367882947,-74.4747980721821,1384.0,15
34311,41.487317358804205,-74.47617972871222,3044.0,23
34312,41.497011675054175,-74.47689746267412,3231.0,23
34313,41.513097585750764,-74.47618068130745,1958.0,27
34610,41.47713109268819,-74.46706882043011,465.0,14
34611,41.47986964023155,-74.46529803328508,691.0,15
34613,41.511211287898504,-74.46386172391024,3074.0,21
34614,41.52721887028113,-74.46287494738957,1245.0,31
34914,41.524416427733335,-74.44885101958093,2625.0,21
35214,41.52962814258418,-74.43884110636944,1099.0,21
35215,41.53832149938914,-74.43356416047429,2783.0,26
35817,41.56565285250252,-74.40745003402755,2977.0,40
36117,41.56705606894308,-74.39710479214092,1845.0,26
36118,41.579389007539774,-74.39582637595639,3581.0,39
51763,42.182926505,-73.70306434125,80.0,2
51764,42.19593878018482,-73.69908192987683,974.0,7
52064,42.192932833772744,-73.68384689610795,1593.0,8
52362,42.170009209118916,-73.67031472871226,1623.0,8
52363,42.18025820501057,-73.67548951460837,1417.0,8
52364,42.193060966339885,-73.67592428071893,612.0,9
50873,42.31478796097379,-73.74374165467383,5381.0,40
50874,42.327638105318094,-73.7433795781987,6995.0,39
50875,42.339792495750004,-73.73590724541667,1200.0,6
51175,42.34650264214285,-73.73162790035714,280.0,6
51176,42.35436158238519,-73.72848404934889,1459.0,6
51476,42.36059890441176,-73.71845598235295,68.0,3
51477,42.364085379174846,-73.711788727112,509.0,3
51778,42.37565933195403,-73.69375116413794,435.0,9
52077,42.374373222222225,-73.68901076666667,9.0,1
52078,42.38167330301418,-73.68999392225174,1128.0,9
34675,42.34237524759691,-74.45993395131784,1935.0,11
37897,41.298432938405846,-74.31406972173905,276.0,1
37898,41.30680537657657,-74.30963954774775,111.0,1
37899,41.32571478342244,-74.31340468716577,1122.0,3
38198,41.31214373605149,-74.30263380085842,233.0,1
38199,41.32016699193548,-74.30109344408599,1116.0,3
38200,41.335028697307685,-74.29871679307693,260.0,1
38500,41.34145310703126,-74.29020788828126,128.0,1
51126,41.68585660989012,-73.72768750659341,637.0,3
45651,40.68640038571429,-73.96446014285713,7.0,1
29544,41.92355042362143,-74.68765722534978,1215.0,4
32540,41.8732211792409,-74.55445725749325,8194.0,13
32541,41.88002424866827,-74.55158881162227,1239.0,13
32542,41.90275831953492,-74.55634978186045,215.0,1
32543,41.90728436140351,-74.5600839122807,57.0,1
32842,41.89606481677854,-74.54695116644295,149.0,1
52073,42.31271731784386,-73.6917237005576,538.0,12
52074,42.32370604483187,-73.68463280323785,803.0,8
52374,42.33035860485564,-73.67217152244093,762.0,8
53874,42.325313997617414,-73.60651454150552,2896.0,17
53875,42.34014179151786,-73.60664672075892,448.0,3
54175,42.34274771348315,-73.59187193202244,178.0,1
54475,42.34546028229662,-73.58063475119611,209.0,1
54476,42.348424428,-73.57274718800001,25.0,1
54775,42.343325637190084,-73.5642979264463,242.0,1
54776,42.348762976785714,-73.57041228749999,56.0,1
55074,42.32741284097036,-73.54976067843664,371.0,3
55075,42.33618777922076,-73.55692271688311,77.0,1
55373,42.319299425077396,-73.53829334107331,969.0,3
55374,42.321707330508474,-73.54358004703391,236.0,3
55673,42.319848420952376,-73.52615766590476,525.0,3
26255,42.07369996236646,-74.8340084258418,9829.0,24
26256,42.086887126178716,-74.83290422738725,5875.0,24
45112,41.50397483157894,-73.98665957894737,19.0,1
26555,42.06952365677967,-74.82506841186441,236.0,3
38280,42.40390596829946,-74.30172819510166,1082.0,10
38580,42.40650292339763,-74.28782621400126,1607.0,10
38880,42.405838902138875,-74.27617975164706,2852.0,10
39180,42.40663690000001,-74.26104730851507,2384.0,8
39480,42.41033479707281,-74.24688967852177,2733.0,8
39481,42.415400950357146,-74.24142547035714,280.0,7
39781,42.41919934006375,-74.2340323030287,1882.0,7
40081,42.42367745737387,-74.2217610119017,1546.0,7
40380,42.413931104568526,-74.20144193502537,197.0,10
40381,42.420486930168664,-74.20660748308433,2075.0,10
40680,42.40970828226902,-74.19431546216035,1472.0,10
40980,42.40411230887681,-74.18308359565219,1104.0,10
49987,42.50006705240316,-73.77505701684373,9404.0,50
50286,42.48881894159881,-73.76871334478702,8594.0,72
50287,42.50294370168978,-73.76821085784115,18760.0,73
50288,42.51471639891335,-73.76443592226298,22086.0,73
49616,41.55416687277476,-73.79416816157868,5359.0,44
49915,41.54386156508982,-73.77666412107783,1670.0,21
49916,41.551038814316385,-73.78020636342166,4191.0,26
50215,41.542824694390646,-73.7658355347054,2478.0,19
50509,41.45830481886517,-73.75072009127061,2062.0,22
50510,41.4717140172283,-73.74762246155674,2107.0,18
50511,41.48125005533854,-73.74793201601564,768.0,14
50514,41.52979309808876,-73.74796132327644,1465.0,20
50515,41.53843445311554,-73.75348347555958,9918.0,20
50808,41.44983961319116,-73.73758524052131,1266.0,22
50809,41.456433087688524,-73.74312364908276,2453.0,13
50810,41.465003231578955,-73.74577545263158,19.0,7
50811,41.487442322347945,-73.74312618811881,1414.0,14
50812,41.497189018206136,-73.74208053145594,7102.0,23
50813,41.51129155242843,-73.74061160498468,3912.0,23
50814,41.525097615071715,-73.7412999583353,4253.0,25
51108,41.442490941264204,-73.72705331324576,2816.0,22
51407,41.43276313837522,-73.71126488086583,1871.0,12
51408,41.44542342833878,-73.71038839576542,1228.0,19
51707,41.429262075200704,-73.69893216204281,2242.0,16
52006,41.41626215658835,-73.68301348386106,979.0,14
52007,41.42826839473682,-73.68357950775828,2565.0,19
52306,41.420574218385866,-73.67610072462425,4585.0,19
52307,41.425872304842585,-73.67882963510898,413.0,19
52606,41.413314369936025,-73.65904565970149,938.0,8
52906,41.414304806326385,-73.64500955025163,1391.0,9
53205,41.40369437572229,-73.63420580079213,2146.0,9
53206,41.411736134905674,-73.63853973773585,106.0,9
53504,41.39526742487948,-73.61847974204431,1037.0,9
53505,41.39962290820512,-73.62278192153848,975.0,9
55942,41.90359127442112,-73.51716107743674,1857.0,35
55943,41.91313015656803,-73.51673272821645,5915.0,37
57747,41.96887879007919,-73.43421895848272,2399.0,16
55034,41.79404137596016,-73.55228525455192,2812.0,14
55035,41.805721885705054,-73.55786096228975,1546.0,13
55334,41.79495301234449,-73.53661656502392,2090.0,9
55335,41.80197341812977,-73.53447301087787,524.0,5
55635,41.807610261326666,-73.52501261989988,799.0,5
55935,41.804634286014014,-73.51243382097903,143.0,5
55936,41.81889814701572,-73.51038275193716,955.0,4
56236,41.82487294807693,-73.50392915448718,156.0,3
56237,41.83211966109839,-73.49644991418765,437.0,2
56238,41.84617983534033,-73.49209952931933,382.0,2
56241,41.887496645612856,-73.49787666275954,1493.0,8
56539,41.86144896730247,-73.48546006049047,367.0,2
56839,41.86494303521126,-73.47764618732393,71.0,2
46308,41.44343653813976,-73.93425345465064,2247.0,18
48415,41.538693682497225,-73.84702498885174,897.0,6
48715,41.54243363101778,-73.83373468432957,619.0,4
48716,41.5503111220379,-73.82782711042651,422.0,4
49016,41.550169819540244,-73.81942934893269,609.0,6
49316,41.55103555293172,-73.8036313159036,1245.0,18
53556,42.086331871062264,-73.6189219270452,1638.0,5
53558,42.119019068634685,-73.6150259920664,542.0,5
53858,42.111819395331565,-73.60577154520067,2292.0,7
54453,42.045871879107374,-73.5762358968952,9276.0,61
46012,41.5000553923913,-73.95698152961958,368.0,5
46613,41.5176513,-73.93290052291667,48.0,3
54742,41.89812937157547,-73.56626191007818,2431.0,9
55041,41.89137348673912,-73.55370476130436,920.0,7
55341,41.887583712172294,-73.53918088483147,534.0,3
37942,41.894817315288236,-74.31623926641603,399.0,1
45119,41.59704783716216,-73.99152464054049,148.0,2
43977,42.364338306250005,-74.0431718,16.0,1
44277,42.371065538461544,-74.03753553076923,13.0,1
44278,42.38121157916667,-74.033350825,24.0,1
44580,42.41102545714287,-74.01712798571431,133.0,2
44880,42.403644957608705,-74.00768282119567,184.0,2
45479,42.39637384,-73.98004377499998,20.0,1
46079,42.39528388823531,-73.95105440294118,68.0,1
46080,42.40523291666668,-73.94817999333334,30.0,1
46377,42.371828311111116,-73.93445500000001,9.0,1
46378,42.381197982142844,-73.94081221428571,28.0,1
46379,42.388718,-73.94623149999998,2.0,1
46380,42.409622487939714,-73.9363841437186,199.0,2
46381,42.421125095081955,-73.94000439999999,61.0,1
46382,42.43367929761906,-73.93864820952382,42.0,1
46677,42.371389383333344,-73.92218331666669,72.0,2
46976,42.357637726315794,-73.91309399473684,19.0,1
46977,42.36702951698113,-73.91492585999995,265.0,2
47276,42.35487348136483,-73.9011911430446,381.0,2
47576,42.35710010555555,-73.88613377222221,18.0,1
47876,42.358696423809526,-73.87265095238097,21.0,1
48170,42.274339034177224,-73.8574304341772,79.0,2
48175,42.347545000000004,-73.85324560000001,5.0,1
48176,42.35176014848484,-73.85974574848485,33.0,1
48472,42.30056802948718,-73.85092954487179,78.0,2
48473,42.31419393181821,-73.84960276818177,110.0,2
48474,42.32749981333333,-73.84932129733332,75.0,2
48475,42.34127229866667,-73.84660999333335,75.0,2
48476,42.34960350000001,-73.84687546470589,51.0,2
35220,41.61095299429513,-74.43259808129454,1823.0,14
35221,41.614217284289,-74.43902394774459,2616.0,13
49360,42.13641596756756,-73.80588766306306,111.0,1
50225,41.671304332545056,-73.7660874115991,888.0,5
50524,41.659667207692294,-73.7493407304487,624.0,5
50525,41.67097537826087,-73.75444165831202,391.0,5
50526,41.685744192402446,-73.75141224969201,487.0,4
50824,41.660617002308406,-73.73901402446906,1083.0,5
50825,41.6684890580645,-73.74479747741937,62.0,1
51431,41.75303668120437,-73.71187307919708,548.0,3
52320,41.60561386224832,-73.67164148238257,596.0,3
52619,41.59083816551724,-73.65956125249042,783.0,3
52620,41.59904513103449,-73.66532415517241,29.0,3
35223,41.647185227469365,-74.4364040238645,1387.0,18
35525,41.67394990855548,-74.42625255753258,1613.0,16
35526,41.684501274434915,-74.42124416430242,2566.0,16
39113,41.50863685952381,-74.25595704999999,84.0,2
39709,41.458522519101116,-74.23374058426965,445.0,4
39716,41.552478498373986,-74.23527934552845,123.0,1
40009,41.457197891999996,-74.22067119133334,450.0,4
40309,41.45791555782745,-74.20989795479234,1878.0,8
39780,42.40500651238938,-74.23384492787606,226.0,1
40080,42.404086915625,-74.224905796875,128.0,1
34076,42.361138908239724,-74.48369152958801,534.0,9
34077,42.36268036760053,-74.49001306565746,2213.0,13
34376,42.35746354202698,-74.47369706578334,2151.0,9
34377,42.370920162861275,-74.4735322175578,1384.0,6
34378,42.38196711520469,-74.47302870380116,342.0,6
34676,42.34943779632001,-74.46693862447998,625.0,10
36717,41.56473248444902,-74.37245514006179,971.0,7
37017,41.56263246562499,-74.35402997656253,128.0,1
47814,41.52219693714286,-73.87150270476192,315.0,3
48113,41.515220773904744,-73.85817246895236,525.0,2
48114,41.51888425217391,-73.86582716956522,23.0,2
48413,41.5157477844697,-73.85055444507577,264.0,2
48414,41.52381046934866,-73.84426872017879,783.0,5
48713,41.513253478481026,-73.82717704734182,395.0,5
48714,41.521202122616835,-73.83334182411214,535.0,5
49013,41.51688248624338,-73.81996907248678,567.0,5
49313,41.51753484014337,-73.80976848279569,279.0,4
49314,41.5215656652021,-73.8050816808436,569.0,5
49614,41.52632190720187,-73.79166261925656,3874.0,19
49615,41.53395820966603,-73.79531712905676,1707.0,17
31312,41.501827005287986,-74.60792464285694,1267.0,2
31313,41.50617587958478,-74.60369979584782,289.0,2
31612,41.49860646421475,-74.59511934990047,503.0,1
31613,41.508764815129105,-74.59828332656824,542.0,2
31619,41.592569689276814,-74.59319195486283,401.0,2
31911,41.484187565587426,-74.57999175032379,1081.0,8
31912,41.49417746328118,-74.585309329427,384.0,1
31913,41.51508355412542,-74.58245525891088,606.0,2
31914,41.52495379970416,-74.5809825121301,338.0,2
31915,41.53572062088352,-74.57875695020086,249.0,1
31918,41.58417736727273,-74.57584213272727,55.0,1
31919,41.592492373993274,-74.58194333674497,596.0,2
31920,41.60470175330398,-74.58118183612333,454.0,2
31921,41.619786937729614,-74.58097001794651,1198.0,4
31922,41.63019011339285,-74.5782372353571,560.0,2
31923,41.643365231904745,-74.57652338761906,210.0,4
32211,41.488978879541115,-74.57288935678775,523.0,8
32212,41.49632776003956,-74.56637069950543,1011.0,8
32215,41.54285947083335,-74.57425597916665,168.0,1
32216,41.54856206856286,-74.56773159820366,334.0,1
32218,41.581403543726275,-74.56811118365022,263.0,1
32219,41.59855583333333,-74.5752285,6.0,2
32220,41.6075179085,-74.57165290949997,200.0,3
32221,41.61554574601771,-74.57215241327432,113.0,3
32223,41.64498541113591,-74.5691823530067,449.0,2
32512,41.500091712549,-74.5564087133333,1275.0,8
32516,41.556654497530864,-74.5585153092593,162.0,1
